"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ICE1",0.079163826730103,-0.128341962284696,0.246,0.34,1
"GEMIN2",0.0791728144034936,-0.117624457563505,0.117,0.179,1
"IGSF3",0.0794216894378653,-0.199554933250492,0.319,0.407,1
"PRPF4",0.0794272588999486,-0.302295854088369,0.246,0.326,1
"CACNG4",0.0794800823418791,-0.148216691722065,0.077,0.126,1
"PITPNM1",0.0795313202358233,-0.158716705620636,0.73,0.832,1
"MCU",0.0796959460887392,-0.296929953823282,0.536,0.607,1
"BISPR",0.0797430825630697,-0.953619420518002,0.028,0.06,1
"LIN52",0.079782901947686,-0.179510075271676,0.27,0.351,1
"ATF2",0.0797901004875886,-0.23486510462554,0.246,0.326,1
"HOMER1",0.0800801215742607,0.682008748584967,0.23,0.179,1
"KCNMB2-AS1",0.080087026382638,0.311826502326722,0.032,0.067,1
"RAB27A",0.0800871009195439,-0.337237897268256,0.351,0.425,1
"CBLL1-AS1",0.0801107352325708,-0.678580947978436,0.048,0.088,1
"ATP5F1B",0.0802353052442609,-0.126195623161183,0.915,0.954,1
"SPEF1",0.0802624774278108,-0.321349096950547,0.407,0.477,1
"PPM1J",0.0803389678240695,0.70852699877139,0.133,0.088,1
"TUT4",0.0804146961056042,-0.402151565910801,0.496,0.586,1
"LRRC9",0.0804319983262257,-0.634574019968048,0.04,0.077,1
"SMAD7",0.0805907679521135,-0.308529990300289,0.161,0.221,1
"TLE5",0.0807144707798828,0.182410720175678,0.911,0.916,1
"STIM1-AS1",0.080755482544119,-1.02012046012725,0.016,0.042,1
"GTPBP1",0.0807611931045769,0.857215857598914,0.254,0.211,1
"ENSG00000254536",0.0808100759975964,1.87492893733599,0.052,0.025,1
"ENSG00000290791",0.0808289359424879,0.525715451957907,0.351,0.291,1
"ST14",0.0808531360345642,-0.426964394572284,0.145,0.207,1
"ALKBH1",0.0809238496728792,-0.340260987461928,0.181,0.249,1
"CEACAM21",0.0810353427219627,-0.408302784232554,0.173,0.239,1
"TMEM184B",0.0810408301616607,0.334592844932642,0.407,0.368,1
"STK39",0.0812187260062911,-0.259609321672726,0.302,0.386,1
"BCAP29",0.0812304199269467,1.16083297716336,0.032,0.011,1
"PAK2",0.081285119451671,-0.135533683231941,0.778,0.821,1
"ENSG00000291220",0.0814202393766313,-0.81486989812795,0.016,0.042,1
"PYY",0.0814202393766313,-1.18869812184682,0.016,0.042,1
"METTL13",0.081516654470554,-0.313830552410261,0.181,0.26,1
"FARS2",0.081601685950205,-0.131968925709769,0.323,0.425,1
"PLIN5",0.081638321807136,-0.219371472901052,0.641,0.695,1
"ERCC3",0.0817911765943679,0.366651323186467,0.617,0.582,1
"ENSG00000270055",0.0817926582914808,0.775726403078656,0.133,0.088,1
"PYROXD2",0.0818214588335974,0.539719549626015,0.113,0.07,1
"CNTLN",0.08186165160852,-0.346574816485828,0.262,0.337,1
"ENSG00000267737",0.0820894300057341,-0.882027136546098,0.016,0.042,1
"KCNIP4",0.0820894300057341,-1.24815218639088,0.016,0.042,1
"NRXN1",0.0820894300057341,-0.883735125377001,0.016,0.042,1
"SRRM4",0.0820894300057341,-0.964818986551284,0.016,0.042,1
"CD38",0.0821668261240576,-0.462866627642361,0.173,0.242,1
"PSMG4",0.0821909859466633,-0.28250613292457,0.226,0.309,1
"TRABD",0.0822616663216885,-0.360302727400342,0.06,0.105,1
"AP1S3",0.0823091824736455,-0.47477765235669,0.065,0.109,1
"EOGT-DT",0.0823928595070269,-0.801747830109769,0.069,0.112,1
"NDST1-AS1",0.0827630741995104,-0.82356845625648,0.016,0.042,1
"AHR",0.0828297842869238,-0.177656826778765,0.351,0.449,1
"SAE1",0.082875319815919,-0.143776778233971,0.194,0.27,1
"PRR14",0.0830216683482092,-0.482895706223832,0.089,0.14,1
"MCRIP2",0.0830232999236372,-0.863777492663626,0.048,0.088,1
"GSK3A",0.0830544922945271,0.464572544047997,0.5,0.491,1
"ENSG00000285280",0.0830742815571849,-0.693869541225795,0.04,0.077,1
"RNLS",0.0830896405112197,-0.261719306703045,0.06,0.105,1
"SERPINB9P1",0.0831015725611087,-0.780278488727167,0.016,0.042,1
"ZDHHC6",0.0831889456748647,0.532150681494038,0.488,0.46,1
"USP36",0.0832707723036376,-0.14638457334119,0.137,0.196,1
"ETNK2",0.0833252512726588,-0.591785860352197,0.065,0.109,1
"DMGDH",0.0833888160962113,-0.637252209809652,0.056,0.098,1
"ACBD3-AS1",0.083455842298363,0.308943905810901,0.669,0.639,1
"CD151",0.0835025959172013,0.41464929567896,0.371,0.326,1
"CHFR-DT",0.0835676058812158,-1.70423414318951,0.012,0.035,1
"ENSG00000272345",0.0835931514612672,-0.836268661044466,0.028,0.06,1
"BCAR3",0.0836053812448279,-0.312120144046779,0.278,0.361,1
"OVCH1-AS1",0.0836315134121976,-1.14411265958641,0.036,0.07,1
"MAP2K3",0.0836823296392874,-0.408878885627968,0.282,0.344,1
"GPATCH2",0.083851858136587,-0.252207756573528,0.415,0.526,1
"ENSG00000245768",0.083857418277601,-0.248335502476817,0.052,0.095,1
"ZCCHC8",0.0838657657935664,-0.311175744004041,0.286,0.365,1
"SLC46A1",0.0839210941295211,0.44291671683476,0.46,0.428,1
"LARP1",0.0839562397537905,-0.153460755467931,0.819,0.849,1
"ANAPC5",0.0839819053070188,-0.152903841328737,0.79,0.856,1
"PFKFB3",0.084008944996381,-0.223269931665676,0.444,0.53,1
"TRMT1L",0.0840128321831999,-0.200680682467126,0.536,0.621,1
"ENSG00000223838",0.0841477693573634,-1.5978042783528,0.004,0.021,1
"GABRB1",0.0841477693573634,-2.07309665063906,0.004,0.021,1
"SH2B3",0.0841477693573634,-1.68853858867452,0.004,0.021,1
"ENSG00000290449",0.0841477693573634,-1.47262446345519,0.004,0.021,1
"KARS1",0.0841929773184712,0.269899836521871,0.661,0.66,1
"DNAJA1",0.0842321234445851,-0.121175434451515,0.944,0.958,1
"SLC9C1",0.0842572825258933,0.63571152822665,0.077,0.042,1
"ATG4C",0.0843635774684477,0.703457983147112,0.181,0.133,1
"GNAI2",0.0844029324848873,0.19496440883715,0.734,0.702,1
"STX2",0.0844152506468084,-0.15067038961667,0.887,0.898,1
"ENSG00000249001",0.0844457354075763,1.86217623472831,0.052,0.025,1
"ENSG00000260537",0.0844829545957357,0.9250335539591,0.048,0.021,1
"DNM2",0.08452439582625,-0.25180463268698,0.403,0.495,1
"TBCCD1",0.0845579196264673,-0.607059568316561,0.065,0.109,1
"EZH1",0.0846582226225812,-0.278647281313516,0.218,0.302,1
"DHX35-DT",0.0846624816415116,-1.57305450540372,0.004,0.021,1
"PTPN22",0.0846624816415116,-1.26870248172154,0.004,0.021,1
"RHCE",0.0846624816415116,-1.98994377341392,0.004,0.021,1
"ENSG00000260500",0.0846624816415116,-1.74822561856783,0.004,0.021,1
"SLC12A6",0.0847329611399533,-0.289172528462718,0.238,0.316,1
"EIF3A",0.0849107539151404,-0.118243518578502,0.883,0.916,1
"NHSL2",0.0849209673253309,-0.941286952302698,0.036,0.07,1
"ADGRA3",0.0849721543617121,-0.155027434975586,0.593,0.677,1
"MRPL11",0.0850125598711734,-0.343876819371856,0.169,0.235,1
"FBXO32",0.0851509030417262,-0.413848257126693,0.085,0.133,1
"TTC14",0.0851742013680025,-0.325038276961369,0.327,0.407,1
"POLR2F",0.0851745214278299,0.423527541708704,0.476,0.449,1
"AKAP12",0.0851797379375085,-1.47734764947494,0.004,0.021,1
"C2orf66",0.0851797379375085,-1.24075909552966,0.004,0.021,1
"ENSG00000255422",0.0851797379375085,-1.44151867686479,0.004,0.021,1
"ENSG00000286033",0.0851797379375085,-1.99383157578954,0.004,0.021,1
"ENSG00000286223",0.0851797379375085,-1.23493449919412,0.004,0.021,1
"ENSG00000287934",0.0851797379375085,-1.38471125841396,0.004,0.021,1
"EXO5-DT",0.0851797379375085,-1.56295877986964,0.004,0.021,1
"FZD5",0.0851797379375085,-1.54675075088633,0.004,0.021,1
"KIR2DL4",0.0851797379375085,-1.39179734414229,0.004,0.021,1
"LRRC66",0.0851797379375085,-1.95758466849909,0.004,0.021,1
"SHOC1",0.0851797379375085,-1.42384106941528,0.004,0.021,1
"SYP",0.0851797379375085,-1.89982065021189,0.004,0.021,1
"ZNF334",0.0851797379375085,-1.51160651430515,0.004,0.021,1
"NUMA1",0.0851814205351834,-0.231921857783191,0.431,0.523,1
"LMNB2",0.0851846368277653,1.19510088891876,0.097,0.06,1
"RHBDD1",0.0852291547958131,-0.319282498855941,0.351,0.442,1
"CHRAC1",0.0854597435190691,-0.156870424812646,0.149,0.218,1
"BTN2A1",0.0854821093262532,-0.39987106889672,0.29,0.372,1
"PROM1",0.0855130269392871,-0.143504980430048,0.891,0.926,1
"SMN2",0.0855542693234676,0.957336575418596,0.089,0.053,1
"ERN1",0.085594060455503,-0.534234602088608,0.105,0.158,1
"MITF",0.0856133783885588,-0.264423412817147,0.363,0.456,1
"CLCN2",0.0856995465691412,-1.59280142603114,0.004,0.021,1
"ENSG00000225233",0.0856995465691412,-1.35504756167851,0.004,0.021,1
"ENSG00000262312",0.0856995465691412,-1.684666588896,0.004,0.021,1
"ENSG00000265408",0.0856995465691412,-1.29947615903395,0.004,0.021,1
"ENSG00000286977",0.0856995465691412,-1.4161883842084,0.004,0.021,1
"FGF9",0.0856995465691412,-1.56724128245458,0.004,0.021,1
"LINC01909",0.0856995465691412,-1.60871500332349,0.004,0.021,1
"LINC02228",0.0856995465691412,-1.76484947806445,0.004,0.021,1
"MTHFD2",0.0856995465691412,-1.39246308618308,0.004,0.021,1
"PTPRQ",0.0856995465691412,-1.36676415508336,0.004,0.021,1
"ENSG00000228115",0.0856995465691412,-1.35374924542598,0.004,0.021,1
"ENSG00000234459",0.0856995465691412,-1.90997885183983,0.004,0.021,1
"LINC02435",0.0856995465691412,-1.73276274399813,0.004,0.021,1
"KRIT1",0.0858114610884816,-0.446158581315505,0.121,0.179,1
"METAP2",0.0858231572597546,-0.211330086615719,0.609,0.681,1
"HSF1",0.0858269426233294,0.30087492133541,0.464,0.425,1
"SIPA1L2",0.0858399784791491,1.21269142222636,0.085,0.049,1
"MICB",0.0858532169214425,-1.34471391042056,0.012,0.035,1
"STYXL1",0.0858535492824279,-0.217301474415947,0.698,0.793,1
"L3MBTL4",0.0858647256684823,-0.590327644258522,0.125,0.179,1
"SRSF4",0.0858650657706459,-0.130575248175871,0.718,0.804,1
"YTHDC1",0.0858802417668598,-0.30747380861208,0.508,0.561,1
"LINC01513",0.0858891657710023,0.288430854474483,0.577,0.544,1
"PCNP",0.0859610895141028,0.214673096620965,0.851,0.839,1
"IGSF9",0.0859919580968118,1.4041081695898,0.101,0.063,1
"AMZ2",0.0860542562647521,-0.241883686175672,0.589,0.667,1
"SEC61B",0.0860612196746012,0.221095911089617,0.766,0.733,1
"KDM7A",0.0861275441803321,-0.448344226100584,0.294,0.358,1
"ITPKC",0.0861457289787976,-0.406537570831475,0.21,0.284,1
"ENSG00000272356",0.086146728556101,-0.303142814699718,0.028,0.06,1
"MPPE1",0.0861713855113076,-0.315128058577772,0.379,0.477,1
"ENSG00000173867",0.0862219158594287,-1.4406949431699,0.004,0.021,1
"ENSG00000265702",0.0862219158594287,-1.2933149159026,0.004,0.021,1
"ENSG00000283072",0.0862219158594287,-0.982178356271032,0.004,0.021,1
"ENSG00000283959",0.0862219158594287,-1.56952185672324,0.004,0.021,1
"FLNA",0.0862219158594287,-1.18530541896153,0.004,0.021,1
"LINC00276",0.0862219158594287,-1.54544121185757,0.004,0.021,1
"LINC02257",0.0862219158594287,-1.40148014843473,0.004,0.021,1
"LINC02336",0.0862219158594287,-1.29181477558868,0.004,0.021,1
"LINC02853",0.0862219158594287,-1.40030480014106,0.004,0.021,1
"RAD9B",0.0862219158594287,-1.41606374513762,0.004,0.021,1
"PLXNA4",0.0862390180888956,-1.17751040665817,0.012,0.035,1
"CLDN12",0.0863043952334975,-0.313623593553385,0.19,0.256,1
"PDXDC2P-NPIPB14P",0.0864343082433897,-0.885666971776547,0.028,0.06,1
"SPINK5",0.08654860818832,-0.199996289082213,0.016,0.042,1
"TCF12",0.0866610714385661,-0.242801450480077,0.524,0.6,1
"ADAMTSL3",0.0867468541304129,-1.47421987071262,0.004,0.021,1
"C18orf54",0.0867468541304129,-1.23531285031177,0.004,0.021,1
"ENSG00000255572",0.0867468541304129,-0.900099853743011,0.004,0.021,1
"ENSG00000257452",0.0867468541304129,-1.16469761243644,0.004,0.021,1
"ENSG00000259539",0.0867468541304129,-1.1607717674036,0.004,0.021,1
"ENSG00000284722",0.0867468541304129,-1.06316860490943,0.004,0.021,1
"ENSG00000287299",0.0867468541304129,-1.05365856555993,0.004,0.021,1
"ENSG00000288071",0.0867468541304129,-1.11827881569369,0.004,0.021,1
"KHDRBS2",0.0867468541304129,-1.07315019660899,0.004,0.021,1
"LIMD1-AS1",0.0867468541304129,-1.0163175323857,0.004,0.021,1
"LINC03000",0.0867468541304129,-1.33004985597139,0.004,0.021,1
"LUZP2",0.0867468541304129,-1.02046198039064,0.004,0.021,1
"PIK3R6",0.0867468541304129,-0.992370294264578,0.004,0.021,1
"SYCP1",0.0867468541304129,-1.01063076985268,0.004,0.021,1
"FZD6",0.0867524671500653,-0.144730621943992,0.577,0.67,1
"N4BP2L2",0.086871804384729,-0.228988397113713,0.794,0.835,1
"ESYT2",0.0868808203158869,-0.227075924718492,0.698,0.751,1
"ENSG00000291215",0.0869355400529577,-0.586737226374589,0.125,0.179,1
"CDC14B",0.0870365717616137,-0.256374353607241,0.395,0.467,1
"CFAP65",0.0871623819116516,-0.101612865674285,0.827,0.853,1
"APOOL",0.0871969359556593,0.397172243730655,0.452,0.411,1
"PARP10",0.0871971066093386,-0.592244301303197,0.048,0.088,1
"ENSG00000232053",0.0872743697029494,-0.840764860362189,0.004,0.021,1
"ENSG00000251600",0.0872743697029494,-0.922130737471853,0.004,0.021,1
"ENSG00000288876",0.0872743697029494,-0.671961440455964,0.004,0.021,1
"GNAO1",0.0872743697029494,-0.806272259323556,0.004,0.021,1
"H3C10",0.0872743697029494,-0.531928767960593,0.004,0.021,1
"LINC01559",0.0872743697029494,-1.21647422704466,0.004,0.021,1
"PRKCQ",0.0872743697029494,-1.14685340617857,0.004,0.021,1
"SLCO1B3-SLCO1B7",0.0872743697029494,-0.647563895517451,0.004,0.021,1
"SYNGAP1-AS1",0.0872743697029494,-0.628135326889096,0.004,0.021,1
"ZC3HAV1L",0.0872743697029494,-0.85482835744173,0.004,0.021,1
"KIF11",0.0873017017538481,-0.991696822300915,0.028,0.06,1
"TRAPPC11",0.0873269964275263,-0.291079304728949,0.198,0.274,1
"NCK1-DT",0.0873502734057845,-0.714929348231613,0.125,0.179,1
"ENSG00000233633",0.087404830189185,-1.02676394427715,0.012,0.035,1
"ENSG00000271204",0.087404830189185,-0.875466656402416,0.012,0.035,1
"SLC39A4",0.0874068874759551,-0.243835902327983,0.23,0.312,1
"DLX6",0.087474649404015,-0.272625302631626,0.468,0.554,1
"AP3S2",0.0875302163615834,1.61393973051797,0.101,0.063,1
"SPTY2D1OS",0.0875329613106505,-0.901518343349812,0.044,0.081,1
"CBR4",0.0876373836346486,0.309772894856283,0.452,0.404,1
"MITD1",0.0877105176387266,-0.335868686034182,0.266,0.344,1
"ENSG00000232640",0.0877962482343954,-1.03851095390153,0.012,0.035,1
"ENSG00000289223",0.0877962482343954,-1.33045593466868,0.012,0.035,1
"ENSG00000291224",0.0877962482343954,-1.47719243640204,0.012,0.035,1
"PTAFR",0.0877962482343954,-1.15131258705106,0.012,0.035,1
"PXN",0.087829811330812,0.192636688476226,0.73,0.723,1
"ST8SIA4",0.0878838565548465,-0.719829350046356,0.028,0.06,1
"CCDC24",0.0878987812401011,0.496161685635941,0.452,0.428,1
"TC2N",0.0880010142999318,-0.189583404222007,0.552,0.642,1
"ZNF461",0.0880197382489154,-0.286549652517265,0.113,0.168,1
"TREM1",0.08802542763995,-0.67552288321161,0.065,0.105,1
"TSC22D4",0.0880657361767788,-0.443349572522215,0.165,0.228,1
"HAS3",0.0880813187625006,-0.939867126636656,0.036,0.07,1
"ENSG00000290999",0.0881761058188643,-0.688702767500415,0.028,0.06,1
"TBRG4",0.0881827476609586,-0.612934823266398,0.089,0.137,1
"LINC01645",0.0881890788572598,-0.995399476484986,0.012,0.035,1
"GNPDA2",0.0882299194850906,-0.221806746061536,0.109,0.165,1
"ARHGEF4",0.0882635324112023,1.06677223847761,0.085,0.049,1
"ADPRM",0.0883489067006493,-0.812442473808504,0.036,0.07,1
"GPKOW",0.0884452135126577,-0.473640302734015,0.19,0.256,1
"ABHD15",0.0884963799814108,-0.212793730769965,0.141,0.204,1
"ENSG00000267053",0.0885833254000558,-1.04611576369056,0.012,0.035,1
"TBK1",0.0886055677625496,-0.173867591559836,0.242,0.316,1
"GSTCD",0.0886370955162695,-0.571317314960427,0.173,0.235,1
"VAPA",0.0886437227544027,-0.102990102090703,0.956,0.986,1
"CNN3-DT",0.0887158219576028,-1.49796419284024,0.008,0.028,1
"ZGLP1",0.0887158219576028,-1.4222213374582,0.008,0.028,1
"TAF10",0.088886048475833,-0.886384421551974,0.036,0.07,1
"LCOR",0.0889483174628825,-0.171589850699617,0.508,0.596,1
"TAX1BP1",0.0889643754539364,0.112018717269443,0.988,0.993,1
"ENSG00000277701",0.0889789912044754,-0.84468655976193,0.012,0.035,1
"FBXO22",0.0889992715848737,-0.218213018421167,0.242,0.312,1
"COQ10A",0.0890147337077202,-0.150488752483123,0.185,0.263,1
"FGD4",0.0890161166196634,-0.465749352035125,0.218,0.295,1
"TRIP4",0.0890529712672597,-0.199719352723521,0.335,0.428,1
"CASC15",0.0890823163778166,-0.372152115161032,0.367,0.439,1
"ADGRL1-AS1",0.0891663260868788,-1.535628259126,0.008,0.028,1
"CDH18",0.0891663260868788,-1.32587860266205,0.008,0.028,1
"SEC22B",0.0891693001275789,0.295393482732685,0.504,0.449,1
"ZNF736",0.089194015912668,0.412150809399247,0.181,0.13,1
"PLSCR2",0.0892185618683551,-0.685898283169164,0.06,0.102,1
"CA3",0.0893466143913244,-1.40175394117539,0.024,0.053,1
"LINC02899",0.0893466143913244,-2.53597897551029,0.024,0.053,1
"LINC02742",0.0893529473744619,-0.73480792308187,0.028,0.06,1
"IL1RAPL1",0.0893760796115783,-0.802442032728423,0.012,0.035,1
"WDR37",0.0894131391136411,-0.189025602619087,0.137,0.204,1
"AGPAT2",0.0894258184470419,-0.726007125552742,0.036,0.07,1
"EHD1",0.0896168872428526,-0.294633990540255,0.101,0.154,1
"ENSG00000285571",0.0896491257597931,-0.477103642128576,0.028,0.06,1
"ALDH2",0.089659620818465,-0.194183209525546,0.31,0.379,1
"SERTAD2",0.0897229508229868,-0.208406494803117,0.282,0.358,1
"ZNF22",0.0897294832498765,0.235174630253649,0.476,0.418,1
"PDE8B",0.0897334219271883,-0.342119022931576,0.431,0.505,1
"ENSG00000285899",0.0897745939617445,-0.479253410746328,0.012,0.035,1
"ZYX",0.0897745939617445,-0.741660552072624,0.012,0.035,1
"NFE2L1",0.089862106671059,-0.231536377817352,0.786,0.828,1
"DLG2",0.089948259194715,-0.384399796092355,0.085,0.133,1
"TDRD6",0.0899682250092707,-0.760153390579465,0.036,0.07,1
"GPRIN1",0.0900728621584442,-1.45984497919463,0.008,0.028,1
"SNTG2",0.0900728621584442,-1.40734553380193,0.008,0.028,1
"SEMA4B",0.0900959868385228,0.325358789871483,0.601,0.611,1
"MRTFA",0.0901559434809672,-0.880285430246305,0.117,0.172,1
"SLC25A21-AS1",0.0901745375946277,-0.674452461201267,0.012,0.035,1
"TEDC1",0.0901745375946277,-0.876709241789691,0.012,0.035,1
"APOL3",0.0901745375946277,1.53174732777787,0.036,0.014,1
"LINC02940",0.0901745375946277,2.328219291034,0.036,0.014,1
"FAR1",0.09019012396619,-0.305780774566675,0.351,0.425,1
"TSPAN2",0.0902418402973646,0.894560818214393,0.085,0.049,1
"ARHGAP11A",0.090243853743394,-0.541634823336357,0.028,0.06,1
"LZTR1",0.0904458344379499,0.901172983054382,0.101,0.063,1
"CARTPT",0.0905289039168912,-1.00705048986295,0.008,0.028,1
"ENSG00000287222",0.0905289039168912,-1.12089901713645,0.008,0.028,1
"ENSG00000287523",0.0905289039168912,-0.968277019106496,0.008,0.028,1
"SEMA3A",0.0905289039168912,-1.13950265336476,0.008,0.028,1
"ENSG00000261411",0.0905289039168912,-1.20655163287262,0.008,0.028,1
"SMCR8",0.0905688455374107,-0.251071330038636,0.125,0.186,1
"IL1R1-AS1",0.0905759138491075,-0.732004272606024,0.012,0.035,1
"RIN1",0.0905759138491075,-0.681408830705323,0.012,0.035,1
"COBL",0.0907473512845665,-0.133079477824466,0.694,0.737,1
"R3HDML-AS1",0.0907776168238213,0.36611189790628,0.516,0.453,1
"CBFB",0.0907781172125091,-0.28424169468178,0.423,0.512,1
"ENSG00000289353",0.0907983156169025,1.16622059449423,0.052,0.025,1
"UBE2Z",0.0909019319237218,-0.129250204759359,0.581,0.67,1
"ITPRID2",0.0909528368058627,-0.277845081904115,0.391,0.477,1
"SNAP25-AS1",0.0909787260632425,-0.462331749581017,0.012,0.035,1
"ENSG00000231731",0.0909868013656923,-1.08043736744029,0.008,0.028,1
"ENSG00000267605",0.0909868013656923,-1.14080029385013,0.008,0.028,1
"RALYL",0.0909868013656923,-1.45501034307513,0.008,0.028,1
"FMNL2",0.0910292064655332,-0.367140471135984,0.169,0.232,1
"PRKCE",0.0911424084881771,0.312900192529396,0.524,0.477,1
"SECISBP2L",0.0912679725441991,-0.109775559567064,0.875,0.923,1
"ARSG",0.0913358315695282,-0.698161294082696,0.036,0.07,1
"SMCO4",0.091382977574222,-0.612552708728378,0.012,0.035,1
"SAXO2",0.0913928071504186,0.191353434838112,0.835,0.8,1
"PDCD7",0.0914168748596778,0.655757285507173,0.298,0.256,1
"ENSG00000227240",0.0914465594095002,-1.35820791697323,0.008,0.028,1
"MIR181A1HG",0.0914465594095002,-1.0204334176946,0.008,0.028,1
"DUSP11",0.0914502623780064,-0.185908060487642,0.286,0.372,1
"TOB2",0.0914585072990953,-0.238189804598284,0.56,0.618,1
"SDF2L1",0.0914872079579586,0.557252744384942,0.222,0.172,1
"RASD1",0.0914976358557368,1.7446787690044,0.056,0.028,1
"PEX13",0.091544366442035,0.672582218216429,0.335,0.288,1
"EPM2AIP1",0.0915795592645421,-0.311543536733305,0.294,0.361,1
"FTX",0.0916012338777814,-0.445090847243771,0.456,0.519,1
"SVBP",0.0916237898506887,0.504779609808259,0.411,0.361,1
"ENSG00000286618",0.0916688982179628,-0.334884709521256,0.355,0.428,1
"TK2",0.0918143969859566,-0.384655689614902,0.161,0.221,1
"QSOX2",0.0918144812571542,-0.453308163019261,0.141,0.196,1
"GATD3",0.0918710542182935,0.433448951241302,0.274,0.218,1
"CASC19",0.0919081829514344,-0.804338931670676,0.008,0.028,1
"LINC01019",0.0919081829514344,-1.11801056813177,0.008,0.028,1
"MAP3K6",0.0919081829514344,-1.06362759066928,0.008,0.028,1
